장소ID,장소명,도로명주소,장소상세설명,위도,경도,등록일시,수정일시,지번주소,사용여부
3204,블랙레이스팬션,제주특별자치도 서귀포시 표선면 일주동로 6343,ㅇ,33.3062153,126.7943253,2020-01-21,2020-01-21,제주특별자치도 서귀포시 표선면 세화리 1566-2,y
3208,수월봉 별난 횟집,제주특별자치도 제주시 한경면 노을해안로 1150,수월봉 별난 횟집,33.3085906,126.1646444,2020-01-21,2020-01-21,제주특별자치도 제주시 한경면 고산리 3614,y
3215,그계절,제주특별자치도 제주시 한동로 100,한동리 2040 1동,33.5335831,126.8184659,2020-01-22,2020-01-22,제주특별자치도 제주시 구좌읍 한동리 2022,y
3211,바리민박,제주특별자치도 제주시 고내로13길 19,제주 제주시 애월읍 곽지5길 17,33.4491454,126.3102402,2020-01-22,2020-01-22,제주특별자치도 제주시 애월읍 곽지리 1725-2,y
3212,하이렌터카,제주특별자치도 제주시 용해로 58-7,12:30 수령,33.511352,126.5026794,2020-01-22,2020-01-22,제주특별자치도 제주시 용담2동 920-6,y
3213,파더스가든,제주특별자치도 서귀포시 안덕면 병악로 44-33 대성농장,귤밭체험,33.2800097,126.3656923,2020-01-22,2020-01-22,제주특별자치도 서귀포시 안덕면 상창리 804,y
3220,흑돼지거리,제주특별자치도 제주시 관덕로 25 제주목관아,30년의 전통을 자랑하는 흑돼지 특화 거리. 항에서 10분.,33.5158812,126.5268735,2020-01-23,2020-01-23,제주특별자치도 제주시 건입동 1390-1,y
3221,제주목관아,제주특별자치도 제주시 관덕로 25 제주목관아,야경명소,33.5135587,126.5218284,2020-01-23,2020-01-23,제주특별자치도 제주시 삼도2동 43-3,y
3225,해비치CC,제주특별자치도 서귀포시 태수로608번길 54,제주특별자치도 서귀포시 남원읍 신흥리 산30 ,33.3500638,126.7308258,2020-01-23,2020-01-23,제주특별자치도 서귀포시 남원읍 신흥리 산20,y
3228,만월당,제주특별자치도 제주시 월정3길 14,월정리 591-1,33.5527822,126.7918516,2020-01-23,2020-01-23,제주특별자치도 제주시 구좌읍 월정리 316,y
3229,덴드리,제주특별자치도 서귀포시 일주동로 5246,삼달리 115-11,33.3705656,126.8694523,2020-01-23,2020-01-23,제주특별자치도 서귀포시 성산읍 삼달리 85-1,y
3235,베케,제주특별자치도 서귀포시 효돈로 64-6,신효동 1137-1,33.2612534,126.6039547,2020-01-23,2020-01-23,제주특별자치도 서귀포시 효돈동 1077-1,y
3236,카페차롱,제주특별자치도 서귀포시 효돈로 64-6,감산리 288,33.256307,126.3530075,2020-01-23,2020-01-23,제주특별자치도 서귀포시 안덕면 감산리 411,y
3237,더리트리브,제주특별자치도 서귀포시 효돈로 64-6,화순리 241,33.2317283,126.3430257,2020-01-23,2020-01-23,제주특별자치도 서귀포시 안덕면 화순리,y
3243,크랩스토리,제주특별자치도 서귀포시 색달중앙로63번길 1,음식점,33.2561643,126.4135727,2020-01-26,2020-01-26,제주특별자치도 서귀포시 예래동 3383,y
3239,한진렌트카,제주특별자치도 제주시 용문로 16,렌트카,33.5048535,126.4980259,2020-01-26,2020-01-26,제주특별자치도 제주시 용담2동 1524,y
3240,공항,제주특별자치도 제주시 공항로 2 국제공항,공항,33.5067789,126.492767,2020-01-26,2020-01-26,제주특별자치도 제주시 용담2동 2002,y
3242,하루독채펜션,,숙소,33.2950534,126.5632615,2020-01-26,2020-01-26,제주특별자치도 서귀포시 영천동 산17-29,y
3244,제주공항,,제주공항,33.4963694,126.5003916,2020-01-26,2020-01-26,제주특별자치도 제주시 연동 12,y
3245,마라도가는 여객선,,터미널,33.2112759,126.3341032,2020-01-27,2020-01-27,대한민국,y
3156,제주공항,제주특별자치도 제주시 신성마을길 26,"도착,출발",33.4960259,126.4886201,2020-01-17,2020-01-17,제주특별자치도 제주시 도두동 249-16,y
3066,아비앙또,제주특별자치도 서귀포시 병문로 131,숙소,33.458597,126.900171,2020-01-05,2020-01-05,제주특별자치도 서귀포시 성산읍 오조리 1573,y
3145,제주국제공항,,제주국제공항,33.5065476,126.493306,2020-01-15,2020-01-15,제주특별자치도 제주시 용담2동 1462-1,y
3231,오브젝트 선흘점,제주특별자치도 제주시 선흘서2길 42-40,선흘리 2897-1,33.506247,126.6951899,2020-01-23,2020-01-23,제주특별자치도 제주시 조천읍 선흘리 2906-1,y
3205,공항,,공항,33.5071058,126.4953816,2020-01-21,2020-01-21,제주특별자치도 제주시 용담2동 2002-10,y
3230,대게나라,제주특별자치도 제주시 구산서길 66,아라1동2470-1,33.4802589,126.5356021,2020-01-23,2020-01-23,제주특별자치도 제주시 아라동 2670,y
3241,우도천진항,,우도항구,33.4916924,126.9503173,2020-01-26,2020-01-26,제주특별자치도 제주시 우도면 연평리,y
3249,카페프렌즈,제주특별자치도 서귀포시 안덕면 신화역사로304번길 139,제주 서귀포시 안덕면 중산간서로 2026,33.288792,126.3079783,2020-01-28,2020-01-28,제주특별자치도 서귀포시 안덕면 서광리 1790-1,y
3247,호텔 통 연동,제주특별자치도 제주시 사장1길 28,064-744-2193,33.4854327,126.49266,2020-01-27,2020-01-27,제주특별자치도 제주시 연동 284-6,y
3248,짱구네유채꽃밭,,-,33.4382342,126.8777579,2020-01-27,2020-01-27,제주특별자치도 서귀포시 성산읍 수산리 996-3,y
3250,드라마2015,제주특별자치도 제주시 금성5길 42-15,숙소,33.4483877,126.3013919,2020-01-28,2020-01-28,제주특별자치도 제주시 애월읍 금성리 472-13,y
3251,닻,제주특별자치도 제주시 가문동길 41-2,딱새우,33.4860822,126.3920526,2020-01-28,2020-01-28,제주특별자치도 제주시 애월읍 하귀2리 2726,y
3252,하갈비국수,제주특별자치도 제주시 애월북서길 52,뷰맛집,33.464311,126.3089722,2020-01-28,2020-01-28,제주특별자치도 제주시 애월읍 애월리 2555,y
3253,해송수산물센타,제주특별자치도 제주시 애월북서길 52,회,33.4668939,126.3207873,2020-01-28,2020-01-28,제주특별자치도 제주시 애월읍 애월리 1772-20,y
3254,콴도,제주특별자치도 제주시 애월북서길 52,숙박,33.2764296,126.6648929,2020-01-28,2020-01-28,제주특별자치도 서귀포시 남원읍 위미리 1991-1,y
3255,윤식당,제주특별자치도 서귀포시 위미중앙로241번길 22,흑돼지,33.2744011,126.668134,2020-01-28,2020-01-28,제주특별자치도 서귀포시 남원읍 위미리 1675-1,y
3256,칠돈가,제주특별자치도 제주시 서천길 1,흑돼지,33.5024448,126.5107706,2020-01-28,2020-01-28,제주특별자치도 제주시 용담2동 2695-4,y
3257,데일리오아시스,제주특별자치도 제주시 용마로2길 5,카페,33.515121,126.5048106,2020-01-28,2020-01-28,제주특별자치도 제주시 용담2동 993-15,y
3258,A테스트 장소,,A테스트 장소,33.3690041,126.4633455,2020-01-29,2020-01-29,제주특별자치도 제주시 애월읍 광령리 산183-2,y
3263,도착,제주특별자치도 제주시 공항로 2 국제공항,ㅎ,33.5065022,126.4922652,2020-01-29,2020-01-29,제주특별자치도 제주시 용담2동 2002,y
3264,ㄹㅇ,제주특별자치도 서귀포시 호근서호로92번길 20,ㅇ,33.2478877,126.5492251,2020-01-29,2020-01-29,제주특별자치도 서귀포시 천지동 2581,y
3262,러브랜드,제주특별자치도 제주시 1100로 2894-72 제주러브랜드,러브랜드,33.4523254,126.4881568,2020-01-29,2020-01-29,제주특별자치도 제주시 연동 680-26,y
3265,티라호텔,제주특별자치도 서귀포시 섭지코지로25번길 41,숙소,33.4425328,126.9185503,2020-01-29,2020-01-29,제주특별자치도 서귀포시 성산읍 고성리 437-1,y
3266,칠돈가,,ㅋ,33.5028987,126.5110749,2020-01-29,2020-01-29,제주특별자치도 제주시 용담2동 2621-31,y
3267,ㄴㅁ,,ㅁㄴ,33.3715496,126.4052927,2020-01-29,2020-01-29,제주특별자치도 제주시 애월읍 상가리 산124,y
3268,제주공항,제주특별자치도 제주시 월성로4길 56-3 덕성드림빌리지,제주공항 ,33.5003055,126.4995942,2020-01-30,2020-01-30,제주특별자치도 제주시 용담2동 1664,y
3269,애월리,제주특별자치도 제주시 다호길 58-7,제주 에월리,33.463511,126.3244027,2020-01-30,2020-01-30,제주특별자치도 제주시 애월읍 애월리 546-2,y
3270,협제리,제주특별자치도 제주시 다호길 58-7,협재읍,33.3905565,126.2379978,2020-01-30,2020-01-30,제주특별자치도 제주시 한림읍 협재리 2487-3,y
3271,제주공항,제주특별자치도 제주시 다호길 58-7,제주공항,33.5015419,126.4954459,2020-01-30,2020-01-30,제주특별자치도 제주시 용담2동 1917-2,y
3272,윈스토리호텔,제주특별자치도 서귀포시 중앙로 8-1,2020년 1월 신규,33.245223,126.562273,2020-01-30,2020-01-30,제주특별자치도 서귀포시 정방동 488-2,y
3273,윈스토리호텔,제주특별자치도 서귀포시 중앙로 8-1,2020년 1월 ,33.245223,126.562273,2020-01-30,2020-01-30,제주특별자치도 서귀포시 정방동 488-2,y
3274,케니,,ㅁ,33.4881691,126.4828389,2020-01-30,2020-01-30,제주특별자치도 제주시 노형동 1297-3,y
3005,더스테이 센추리호텔,제주특별자치도 제주시 일주서로 7113,숙박업소,33.4848695,126.4089213,2019-12-24,2019-12-24,제주특별자치도 제주시 애월읍 하귀1리 544-2,y
3006,제주국제공항,제주특별자치도 제주시 일주서로 7113,공항,33.5045077,126.4930395,2019-12-24,2019-12-24,제주특별자치도 제주시 용담2동 1946,y
3007,신비의 도로,제주특별자치도 제주시 명림로 584 절물휴양림,신비의도로,33.46169,126.4853567,2019-12-24,2019-12-24,제주특별자치도 제주시 노형동 182-12,y
3031,소노캄제주,제주특별자치도 서귀포시 표선면 일주동로 6347-17 대명샤인빌리조트,숙소,33.3055198,126.7919884,2019-12-29,2019-12-29,제주특별자치도 서귀포시 표선면 토산리 17,y
3012,용두암,제주특별자치도 제주시 서해안로 687-1,1차관광,33.5159277,126.5119366,2019-12-25,2019-12-25,제주특별자치도 제주시 용담2동 488-5,y
3029,주품의교회,제주특별자치도 제주시 신설로9길 39,숙소,33.4952933,126.5471405,2019-12-29,2019-12-29,제주특별자치도 제주시 이도2동 1952-1,y
3033,영실통제소,제주특별자치도 서귀포시 영실로 500 영실통제소,영실휴게소기점,33.3484759,126.4965215,2019-12-29,2019-12-29,제주특별자치도 서귀포시 중문동 산1-1,y
3034,윗세오름남벽분기점,제주특별자치도 서귀포시 영실로 500 영실통제소,등산,33.3592763,126.5302295,2019-12-29,2019-12-29,제주특별자치도 서귀포시 동홍동 산1-1,y
3035,한라산,제주특별자치도 제주시 1100로 2070-510 윗세오름대피소,트래킹(30분 어승생악탐방 or 1시간 30분 영실코스) or 차로 이동,33.3727485,126.5182563,2019-12-29,2019-12-29,제주특별자치도 제주시 애월읍 광령리 산183-6,y
3036,제주국제공항,제주특별자치도 제주시 1100로 2070-510 윗세오름대피소,9시 도착 예정,33.5066086,126.493148,2019-12-29,2019-12-29,제주특별자치도 제주시 용담2동 1462-1,y
3041,올인촬영지,제주특별자치도 제주시 한경면 노을해안로 1150,촬영지,33.1993908,126.2904363,2019-12-29,2019-12-29,제주특별자치도 서귀포시 대정읍 상모리 산2,y
3044,빛의벙커,제주특별자치도 서귀포시 서성일로1010번길 61-21,제주특별자치도 서귀포시 성산읍 고성리 2039-22,33.440001,126.8934432,2019-12-31,2019-12-31,제주특별자치도 서귀포시 성산읍 수산리 103,y
3045,제주공항,제주특별자치도 제주시 공항로 2 국제공항,07시 제주공항 도착,33.5065102,126.4927616,2020-01-01,2020-01-01,제주특별자치도 제주시 용담2동 2002,y
3055,더플래닛,제주특별자치도 서귀포시 중문관광로 93 여미지식물원,아이들,33.2542578,126.417159,2020-01-02,2020-01-02,제주특별자치도 서귀포시 예래동 2484-1,y
3048,남벽분기점,제주특별자치도 제주시 1100로 2070-61 한라산국립공원관리사무소,남벽분기점 통과,33.3545195,126.5340286,2020-01-01,2020-01-01,제주특별자치도 서귀포시 영천동 산1-2,y
3053,SM디지털뮤지엄,제주특별자치도 제주시 애월해안로 516-7,알리사,33.4777405,126.3599415,2020-01-01,2020-01-01,제주특별자치도 제주시 애월읍 신엄리 2768-7,y
3059,친봉산장,제주특별자치도 제주시 송당7길 3,카페,33.4711555,126.7866083,2020-01-03,2020-01-03,제주특별자치도 제주시 구좌읍 송당리 1389-6,y
3062,이브이 서귀포점 ,,전동킥보드대여점,33.2441551,126.5355202,2020-01-04,2020-01-04,제주특별자치도 서귀포시 대륜동 480-3,y
3068,제주공항,제주특별자치도 제주시 공항로 2 국제공항,제주도 공항,33.506841,126.4930807,2020-01-06,2020-01-06,제주특별자치도 제주시 용담2동 2002,y
3076,노닐SO,,독채 펜션,33.3010614,126.7638224,2020-01-07,2020-01-07,제주특별자치도 서귀포시 남원읍 신흥리 602-13,y
3105,러브도채비,제주특별자치도 제주시 1100로 2894-72 제주러브랜드,국수집마지막날 아점,33.4517185,126.4880793,2020-01-09,2020-01-09,제주특별자치도 제주시 연동 680-27,y
3122,렌트카,제주특별자치도 제주시 다호북길 7,ㅇㅇ,33.504828,126.4985947,2020-01-11,2020-01-11,제주특별자치도 제주시 용담2동 1526,y
3109,코델리아호텔,,가성비 좋은 호텔,33.2387556,126.5781455,2020-01-10,2020-01-10,대한민국,y
3124,오설록,,.,33.2895272,126.3040605,2020-01-12,2020-01-12,제주특별자치도 서귀포시 안덕면 서광리 1435-3,y
3125,이호테우,,.,33.4935176,126.4521362,2020-01-12,2020-01-12,제주특별자치도 제주시 이호동 1478,y
3126,비자림,,.,33.4741488,126.8119151,2020-01-12,2020-01-12,제주특별자치도 제주시 구좌읍 세화리 3561-2,y
3127,성산일출봉,,.,33.4548945,126.9384341,2020-01-12,2020-01-12,제주특별자치도 서귀포시 성산읍 성산리,y
3161,성산일출봉,제주특별자치도 제주시 성화로10길 26-6,첫날 숙박,33.4543082,126.8940849,2020-01-17,2020-01-17,제주특별자치도 서귀포시 성산읍 오조리 1753,y
3131,제주국제공항,제주특별자치도 제주시 귀아랑길 13,공항,33.4922893,126.4976195,2020-01-13,2020-01-13,제주특별자치도 제주시 연동 310-13,y
3141,카멜리아힐,,힐링 걷기,33.2879888,126.3708418,2020-01-14,2020-01-14,제주특별자치도 서귀포시 안덕면 상창리 2884,y
3142,우도천진항,제주특별자치도 서귀포시 표선면 일주동로 6343,ㅇ,33.490979,126.9504598,2020-01-14,2020-01-14,제주특별자치도 제주시 우도면 연평리,y
3143,마가리따은혜씨,제주특별자치도 서귀포시 일출로 258-11 삼다식당,카페,33.4610508,126.934286,2020-01-14,2020-01-14,제주특별자치도 서귀포시 성산읍 성산리 140-8,y
3008,파더스 가든,,ㅅ오,33.2801252,126.3647197,2019-12-25,2019-12-25,제주특별자치도 서귀포시 안덕면 상창리 799,y
3009,유탑 유블레스 호텔,제주특별자치도 제주시 조함해안로 502 유탑유블레스호텔,숙소,33.5425327,126.6662257,2019-12-25,2019-12-25,제주특별자치도 제주시 조천읍 함덕리 1269-9,y
3011,제주공항,제주특별자치도 제주시 공항로 2 국제공항,도착!,33.5067216,126.4931897,2019-12-25,2019-12-25,제주특별자치도 제주시 용담2동 2002,y
3013,버드나무집,제주특별자치도 제주시 신북로 525,1일차 석식:칼국수(메셍이)좁쌀막걸리,33.5418272,126.666254,2019-12-25,2019-12-25,제주특별자치도 제주시 조천읍 함덕리 1270-2,y
3018,사려니숲길 입구,제주특별자치도 서귀포시 남성중로 40,2일차 중간산책,33.3951923,126.6851057,2019-12-25,2019-12-25,제주특별자치도 서귀포시 표선면 가시리 산158-1,y
