LG_CAT,MD_CAT,SM_CAT,FUEL_TYPE,FUEL_COST,SCALE,FACTOR
자동차,BMW,6시리즈 630i x드라이브 GT 럭셔리 라인(2022),Gasoline,9.3,kgCO2/km,0.236351828
자동차,BMW,6시리즈 630i x드라이브 GT M 스포츠 패키지(2022),Gasoline,9.3,kgCO2/km,0.236351828
자동차,BMW,6시리즈 640i x드라이브 GT 럭셔리 라인(2022),Gasoline,9.6,kgCO2/km,0.228965833
자동차,BMW,6시리즈 640i x드라이브 GT M 스포츠 패키지(2022),Gasoline,9.6,kgCO2/km,0.228965833
자동차,BMW,6시리즈 630d x드라이브 GT 럭셔리 라인(2021),Diesel,13.1,kgCO2/km,0.202577075
자동차,BMW,6시리즈 630d x드라이브 GT M 스포츠 패키지(2021),Diesel,13.1,kgCO2/km,0.202577075
자동차,BMW,6시리즈 620d x드라이브 GT 럭셔리 라인(2021),Diesel,13.2,kgCO2/km,0.2010424
자동차,BMW,6시리즈 620d x드라이브 GT M 스포츠 패키지(2021),Diesel,13.2,kgCO2/km,0.2010424
자동차,BMW,6시리즈 620d GT M 스포츠 패키지(2021),Diesel,13.5,kgCO2/km,0.196574791
자동차,BMW,6시리즈 620d GT 럭셔리 라인(2021),Diesel,13.5,kgCO2/km,0.196574791
자동차,BMW,6시리즈 630i x드라이브 GT 럭셔리 라인(2021),Gasoline,9.3,kgCO2/km,0.236351828
자동차,BMW,6시리즈 630i x드라이브 GT M 스포츠 패키지(2021),Gasoline,9.3,kgCO2/km,0.236351828
자동차,BMW,6시리즈 640i x드라이브 GT 럭셔리 라인(2021),Gasoline,9.6,kgCO2/km,0.228965833
자동차,BMW,6시리즈 640i x드라이브 GT M 스포츠 패키지(2021),Gasoline,9.6,kgCO2/km,0.228965833
자동차,BMW,6시리즈 630d x드라이브 GT 럭셔리 라인(2020),Diesel,11.4,kgCO2/km,0.232785937
자동차,BMW,6시리즈 630d x드라이브 GT M 스포츠 패키지(2020),Diesel,11.4,kgCO2/km,0.232785937
자동차,BMW,6시리즈 620d x드라이브 GT 럭셔리 라인(2020),Diesel,12.4,kgCO2/km,0.214012877
자동차,BMW,6시리즈 620d x드라이브 GT M 스포츠 패키지(2020),Diesel,12.4,kgCO2/km,0.214012877
자동차,BMW,6시리즈 620d GT 럭셔리 라인(2020),Diesel,13.4,kgCO2/km,0.198041767
자동차,BMW,6시리즈 620d GT M 스포츠 패키지(2020),Diesel,13.4,kgCO2/km,0.198041767
자동차,BMW,6시리즈 640i x드라이브 GT 럭셔리 라인(2020),Gasoline,9,kgCO2/km,0.244230222
자동차,BMW,6시리즈 640i x드라이브 GT M 스포츠 패키지(2020),Gasoline,9,kgCO2/km,0.244230222
자동차,BMW,6시리즈 630i x드라이브 GT 럭셔리 라인(2020),Gasoline,9.3,kgCO2/km,0.236351828
자동차,BMW,6시리즈 630i x드라이브 GT M 스포츠 패키지(2020),Gasoline,9.3,kgCO2/km,0.236351828
자동차,BMW,6시리즈 630d x드라이브 GT 럭셔리 라인(2019),Diesel,11.4,kgCO2/km,0.232785937
자동차,BMW,6시리즈 630d x드라이브 GT M 스포츠 패키지(2019),Diesel,11.4,kgCO2/km,0.232785937
자동차,BMW,6시리즈 620d x드라이브 GT 럭셔리 라인(2019),Diesel,12.4,kgCO2/km,0.214012877
자동차,BMW,6시리즈 620d x드라이브 GT M 스포츠 패키지(2019),Diesel,12.4,kgCO2/km,0.214012877
자동차,BMW,6시리즈 620d GT 럭셔리 라인(2019),Diesel,13.4,kgCO2/km,0.198041767
자동차,BMW,6시리즈 620d GT M 스포츠 패키지(2019),Diesel,13.4,kgCO2/km,0.198041767
자동차,BMW,6시리즈 640i x드라이브 GT 럭셔리 라인(2019),Gasoline,9.2,kgCO2/km,0.23892087
자동차,BMW,6시리즈 640i x드라이브 GT M 스포츠 패키지(2019),Gasoline,9.2,kgCO2/km,0.23892087
자동차,BMW,7시리즈 730d x드라이브 디자인 퓨어 엑셀런스(2022),Diesel,12.3,kgCO2/km,0.21575282
자동차,BMW,7시리즈 730d x드라이브 M 스포츠 패키지(2022),Diesel,12.3,kgCO2/km,0.21575282
자동차,BMW,7시리즈 730Ld x드라이브 디자인 퓨어 엑셀런스(2022),Diesel,13,kgCO2/km,0.20413536
자동차,BMW,7시리즈 730Ld x드라이브 M 스포츠 패키지(2022),Diesel,13,kgCO2/km,0.20413536
자동차,BMW,7시리즈 M760Li x드라이브(2022),Gasoline,6.4,kgCO2/km,0.34344875
자동차,BMW,7시리즈 740Li x드라이브 디자인 퓨어 엑셀런스(2022),Gasoline,9.4,kgCO2/km,0.233837447
자동차,BMW,7시리즈 740Li x드라이브 M 스포츠 패키지(2022),Gasoline,9.4,kgCO2/km,0.233837447
자동차,BMW,7시리즈 740i s드라이브 디자인 퓨어 엑셀런스(2022),Gasoline,9.5,kgCO2/km,0.231376
자동차,BMW,7시리즈 740i s드라이브 M 스포츠 패키지(2022),Gasoline,9.5,kgCO2/km,0.231376
자동차,BMW,7시리즈 745e s드라이브 디자인 퓨어 엑셀런스(2022),Gasoline/Hybrid,10,kgCO2/km,0.2198072
자동차,BMW,7시리즈 745e s드라이브 M 스포츠 패키지(2022),Gasoline/Hybrid,10,kgCO2/km,0.2198072
자동차,BMW,7시리즈 745Le s드라이브 디자인 퓨어 엑셀런스(2022),Gasoline/Hybrid,10,kgCO2/km,0.2198072
자동차,BMW,7시리즈 745Le s드라이브 M 스포츠 패키지(2022),Gasoline/Hybrid,10,kgCO2/km,0.2198072
자동차,BMW,7시리즈 740d x드라이브 디자인 퓨어 엑셀런스(2021),Diesel,11.2,kgCO2/km,0.236942829
자동차,BMW,7시리즈 740d x드라이브 M 스포츠 패키지(2021),Diesel,11.2,kgCO2/km,0.236942829
자동차,BMW,7시리즈 730Ld x드라이브 디자인 퓨어 엑셀런스(2021),Diesel,11.5,kgCO2/km,0.230761711
자동차,BMW,7시리즈 730Ld x드라이브 M 스포츠 패키지(2021),Diesel,11.5,kgCO2/km,0.230761711
자동차,BMW,7시리즈 730d x드라이브 디자인 퓨어 엑셀런스(2021),Diesel,11.8,kgCO2/km,0.224894888
자동차,BMW,7시리즈 730d x드라이브 M 스포츠 패키지(2021),Diesel,11.8,kgCO2/km,0.224894888
자동차,BMW,7시리즈 M760Li x드라이브(2021),Gasoline,6.4,kgCO2/km,0.34344875
자동차,BMW,7시리즈 740Li x드라이브 M 스포츠 패키지(2021),Gasoline,9.4,kgCO2/km,0.233837447
자동차,BMW,7시리즈 740i s드라이브 디자인 퓨어 엑셀런스(2021),Gasoline,9.5,kgCO2/km,0.231376
자동차,BMW,7시리즈 740i s드라이브 M 스포츠 패키지(2021),Gasoline,9.5,kgCO2/km,0.231376
자동차,BMW,7시리즈 745e s드라이브 디자인 퓨어 엑셀런스(2021),Gasoline/Hybrid,10,kgCO2/km,0.2198072
자동차,BMW,7시리즈 745e s드라이브 M 스포츠 패키지(2021),Gasoline/Hybrid,10,kgCO2/km,0.2198072
자동차,BMW,7시리즈 745Le s드라이브 디자인 퓨어 엑셀런스(2021),Gasoline/Hybrid,10,kgCO2/km,0.2198072
자동차,BMW,7시리즈 745Le s드라이브 M 스포츠 패키지(2021),Gasoline/Hybrid,10,kgCO2/km,0.2198072
자동차,BMW,7시리즈 740d x드라이브 디자인 퓨어 엑셀런스(2020),Diesel,11.2,kgCO2/km,0.236942829
자동차,BMW,7시리즈 740Ld x드라이브 디자인 퓨어 엑셀런스(2020),Diesel,11.2,kgCO2/km,0.236942829
자동차,BMW,7시리즈 740d x드라이브 M 스포츠 패키지(2020),Diesel,11.2,kgCO2/km,0.236942829
자동차,BMW,7시리즈 740Ld x드라이브 M 스포츠 패키지(2020),Diesel,11.2,kgCO2/km,0.236942829
자동차,BMW,7시리즈 730Ld x드라이브 디자인 퓨어 엑셀런스(2020),Diesel,11.5,kgCO2/km,0.230761711
자동차,BMW,7시리즈 730Ld x드라이브 M 스포츠 패키지(2020),Diesel,11.5,kgCO2/km,0.230761711
자동차,BMW,7시리즈 730d x드라이브 디자인 퓨어 엑셀런스(2020),Diesel,11.8,kgCO2/km,0.224894888
자동차,BMW,7시리즈 730d x드라이브 M 스포츠 패키지(2020),Diesel,11.8,kgCO2/km,0.224894888
자동차,BMW,7시리즈 M760Li x드라이브(2020),Gasoline,6.4,kgCO2/km,0.34344875
자동차,BMW,7시리즈 M760Li x드라이브 V12 엑셀런스(2020),Gasoline,6.4,kgCO2/km,0.34344875
자동차,BMW,7시리즈 750Li x드라이브 디자인 퓨어 엑셀런스(2020),Gasoline,7.7,kgCO2/km,0.285463896
자동차,BMW,7시리즈 750Li x드라이브 디자인 퓨어 엑셀런스 프레스티지(2020),Gasoline,7.7,kgCO2/km,0.285463896
자동차,BMW,7시리즈 750Li x드라이브 M 스포츠 패키지(2020),Gasoline,7.7,kgCO2/km,0.285463896
자동차,BMW,7시리즈 740Li x드라이브 디자인 퓨어 엑셀런스(2020),Gasoline,9.4,kgCO2/km,0.233837447
자동차,BMW,7시리즈 740Li x드라이브 M 스포츠 패키지(2020),Gasoline,9.4,kgCO2/km,0.233837447
자동차,BMW,7시리즈 740i s드라이브 디자인 퓨어 엑셀런스(2020),Gasoline,9.5,kgCO2/km,0.231376
자동차,BMW,7시리즈 740i s드라이브 M 스포츠 패키지(2020),Gasoline,9.5,kgCO2/km,0.231376
자동차,BMW,7시리즈 745e s드라이브 디자인 퓨어 엑셀런스(2020),Gasoline/Hybrid,10,kgCO2/km,0.2198072
자동차,BMW,7시리즈 745Le s드라이브 디자인 퓨어 엑셀런스(2020),Gasoline/Hybrid,10,kgCO2/km,0.2198072
자동차,BMW,7시리즈 745e s드라이브 M 스포츠 패키지(2020),Gasoline/Hybrid,10,kgCO2/km,0.2198072
자동차,BMW,7시리즈 745Le s드라이브 M 스포츠 패키지(2020),Gasoline/Hybrid,10,kgCO2/km,0.2198072
자동차,BMW,8시리즈 840d x드라이브 그란 쿠페 M 스포츠 패키지(2022),Diesel,12.8,kgCO2/km,0.207324975
자동차,BMW,8시리즈 840i x드라이브 그란 쿠페 M 스포츠 패키지(2022),Gasoline,9.4,kgCO2/km,0.233837447
자동차,BMW,8시리즈 840i x드라이브 쿠페 M 스포츠 패키지(2022),Gasoline,9.5,kgCO2/km,0.231376
자동차,BMW,8시리즈 840d x드라이브 그란 쿠페 M 스포츠 패키지(2021),Diesel,10.9,kgCO2/km,0.243464191
자동차,BMW,8시리즈 840i x드라이브 그란 쿠페 M 스포츠 패키지(2021),Gasoline,9.4,kgCO2/km,0.233837447
자동차,BMW,8시리즈 840i x드라이브 쿠페 M 스포츠 패키지(2021),Gasoline,9.5,kgCO2/km,0.231376
자동차,BMW,8시리즈 840d x드라이브 M 스포츠 그란 쿠페(2020),Diesel,10.9,kgCO2/km,0.243464191
자동차,BMW,8시리즈 840i x드라이브 M 스포츠 그란 쿠페(2020),Gasoline,9.4,kgCO2/km,0.233837447
자동차,BMW,8시리즈 840i x드라이브 M 스포츠 쿠페(2020),Gasoline,9.5,kgCO2/km,0.231376
자동차,BMW,i3 120Ah LUX(2021),Electric,5.6,kgCO2/km,0.082037607
자동차,BMW,i3 120Ah SOL+(2021),Electric,5.6,kgCO2/km,0.082037607
자동차,BMW,i3 120Ah LUX(2019),Electric,5.6,kgCO2/km,0.082037607
자동차,BMW,i3 120Ah SOL+(2019),Electric,5.6,kgCO2/km,0.082037607
자동차,BMW,i4 M50(2022),Electric,4.1,kgCO2/km,0.112051366
자동차,BMW,i4 M50 프로(2022),Electric,4.1,kgCO2/km,0.112051366
자동차,BMW,i4 e드라이브40 M 스포츠(2022),Electric,4.6,kgCO2/km,0.09987187
자동차,BMW,i4 e드라이브40 M 스포츠 프로(2022),Electric,4.6,kgCO2/km,0.09987187
자동차,BMW,i8 로드스터(2019),Gasoline/Hybrid,17.4,kgCO2/km,0.126325977
자동차,BMW,i8 쿠페(2019),Gasoline/Hybrid,17.4,kgCO2/km,0.126325977
자동차,BMW,i8 로드스터 퍼스트 에디션(2019),Gasoline/Hybrid,17.4,kgCO2/km,0.126325977
자동차,BMW,iX x드라이브50(2022),Electric,3.6,kgCO2/km,0.127614056
자동차,BMW,iX x드라이브40(2022),Electric,3.9,kgCO2/km,0.11779759
자동차,BMW,iX3 M 스포츠 패키지(2022),Electric,4.1,kgCO2/km,0.112051366
자동차,BMW,M2 쿠페 CS(2021),Gasoline,8.7,kgCO2/km,0.252651954
자동차,BMW,M2 쿠페 컴페티션(2021),Gasoline,9,kgCO2/km,0.244230222
자동차,BMW,M2 쿠페 CS(2020),Gasoline,8.7,kgCO2/km,0.252651954
자동차,BMW,M2 쿠페 컴페티션(2020),Gasoline,9,kgCO2/km,0.244230222
자동차,BMW,M2 쿠페 컴페티션(2019),Gasoline,9,kgCO2/km,0.244230222
자동차,BMW,M2 쿠페 에디션 블랙 쉐도우(2019),Gasoline,9.4,kgCO2/km,0.233837447
자동차,BMW,M3 컴페티션(2022),Gasoline,8.3,kgCO2/km,0.264827952
자동차,BMW,M3 컴페티션 M x드라이브(2022),Gasoline,8.3,kgCO2/km,0.264827952
자동차,BMW,M3 컴페티션 M x드라이브 퍼스트 에디션(2022),Gasoline,8.3,kgCO2/km,0.264827952
자동차,BMW,M3 컴페티션(2021),Gasoline,8.3,kgCO2/km,0.264827952
자동차,BMW,M4 쿠페 컴페티션(2022),Gasoline,8.3,kgCO2/km,0.264827952
자동차,BMW,M4 쿠페 컴페티션 M x드라이브(2022),Gasoline,8.3,kgCO2/km,0.264827952
자동차,BMW,M4 컨버터블 컴페티션 M x드라이브(2022),Gasoline,8.3,kgCO2/km,0.264827952
자동차,BMW,M4 컨버터블 컴페티션 M x드라이브 퍼스트 에디션(2022),Gasoline,8.3,kgCO2/km,0.264827952
자동차,BMW,M4 쿠페 컴페티션(2021),Gasoline,8.3,kgCO2/km,0.264827952
자동차,BMW,M4 컨버터블 컴페티션(2020),Gasoline,8.9,kgCO2/km,0.246974382
자동차,BMW,M4 쿠페 컴페티션(2020),Gasoline,9.3,kgCO2/km,0.236351828
자동차,BMW,M4 쿠페 컴페티션 헤리티지 에디션(2020),Gasoline,9.3,kgCO2/km,0.236351828
자동차,BMW,M4 쿠페 CS(2020),Gasoline,9.7,kgCO2/km,0.226605361
자동차,BMW,M4 컨버터블 컴페티션(2019),Gasoline,8.9,kgCO2/km,0.246974382
자동차,BMW,M4 쿠페 컴페티션(2019),Gasoline,9.3,kgCO2/km,0.236351828
자동차,BMW,M4 쿠페 컴페티션 인디비주얼(2019),Gasoline,9.3,kgCO2/km,0.236351828
자동차,BMW,M4 쿠페 CS(2019),Gasoline,9.7,kgCO2/km,0.226605361
자동차,BMW,M5 4.4 컴페티션(2022),Gasoline,7.6,kgCO2/km,0.28922
자동차,BMW,M5 CS(2022),Gasoline,7.7,kgCO2/km,0.285463896
자동차,BMW,M5 4.4 컴페티션(2021),Gasoline,7.6,kgCO2/km,0.28922
자동차,BMW,M5 CS(2021),Gasoline,7.7,kgCO2/km,0.285463896
자동차,BMW,M5 4.4(2020),Gasoline,8.1,kgCO2/km,0.271366914
자동차,BMW,M5 4.4(2019),Gasoline,8.1,kgCO2/km,0.271366914
자동차,BMW,M8 그란 쿠페 컴페티션(2022),Gasoline,7.3,kgCO2/km,0.301105753
자동차,BMW,M8 쿠페 컴페티션(2022),Gasoline,7.6,kgCO2/km,0.28922
자동차,BMW,M8 그란 쿠페 컴페티션(2021),Gasoline,7.3,kgCO2/km,0.301105753
자동차,BMW,M8 쿠페 컴페티션(2021),Gasoline,7.6,kgCO2/km,0.28922
자동차,BMW,M8 그란 쿠페 컴페티션(2020),Gasoline,7.3,kgCO2/km,0.301105753
자동차,BMW,M8 쿠페 컴페티션(2020),Gasoline,7.6,kgCO2/km,0.28922
자동차,BMW,X1 x드라이브18d 어드밴티지(2021),Diesel,13.3,kgCO2/km,0.199530803
자동차,BMW,X1 x드라이브18d  x라인(2021),Diesel,13.3,kgCO2/km,0.199530803
자동차,BMW,X1 x드라이브18d M 스포츠 패키지(2021),Diesel,13.3,kgCO2/km,0.199530803
자동차,BMW,X1 x드라이브20i x라인(2021),Gasoline,9.8,kgCO2/km,0.224293061
자동차,BMW,X1 x드라이브20i M 스포츠 패키지(2021),Gasoline,9.8,kgCO2/km,0.224293061
자동차,BMW,X1 x드라이브18d 어드밴티지(2020),Diesel,13.3,kgCO2/km,0.199530803
자동차,BMW,X1 x드라이브18d M 스포츠 패키지(2020),Diesel,13.3,kgCO2/km,0.199530803
자동차,BMW,X1 x드라이브20i 어드밴티지(2020),Gasoline,9.8,kgCO2/km,0.224293061
자동차,BMW,X1 x드라이브20i M 스포츠 패키지(2020),Gasoline,9.8,kgCO2/km,0.224293061
자동차,BMW,X1 x드라이브25i 어드밴티지(2020),Gasoline,9.8,kgCO2/km,0.224293061
자동차,BMW,X1 x드라이브25i M 스포츠 패키지(2020),Gasoline,9.8,kgCO2/km,0.224293061
자동차,BMW,X1 x드라이브18d 조이(2019),Diesel,12,kgCO2/km,0.22114664
자동차,BMW,X1 x드라이브18d 프리미엄(2019),Diesel,12,kgCO2/km,0.22114664
자동차,BMW,X1 x드라이브20d x라인(2019),Diesel,14.4,kgCO2/km,0.184288867
자동차,BMW,X1 x드라이브25i M 스포츠 패키지(2019),Gasoline,9.4,kgCO2/km,0.233837447
자동차,BMW,X1 x드라이브25i 어드밴티지(2019),Gasoline,9.4,kgCO2/km,0.233837447
자동차,BMW,X2 x드라이브18d 어드밴티지(2022),Diesel,13.6,kgCO2/km,0.195129388
자동차,BMW,X2 x드라이브18d M 스포츠 패키지(2022),Diesel,13.6,kgCO2/km,0.195129388
자동차,BMW,X2 M35i(2022),Gasoline,9.8,kgCO2/km,0.224293061
자동차,BMW,X2 x드라이브20i 어드밴티지(2022),Gasoline,9.8,kgCO2/km,0.224293061
자동차,BMW,X2 x드라이브20i M 스포츠 패키지(2022),Gasoline,9.8,kgCO2/km,0.224293061
자동차,BMW,X2 x드라이브18d 어드밴티지(2021),Diesel,13.6,kgCO2/km,0.195129388
자동차,BMW,X2 x드라이브18d M 스포츠 패키지(2021),Diesel,13.6,kgCO2/km,0.195129388
자동차,BMW,X2 x드라이브20i 어드밴티지(2021),Gasoline,9.8,kgCO2/km,0.224293061
자동차,BMW,X2 x드라이브20i M 스포츠 패키지(2021),Gasoline,9.8,kgCO2/km,0.224293061
자동차,BMW,X2 x드라이브18d 어드밴티지(2020),Diesel,13.6,kgCO2/km,0.195129388
자동차,BMW,X2 x드라이브18d M 스포츠 패키지(2020),Diesel,13.6,kgCO2/km,0.195129388
자동차,BMW,X2 x드라이브20d 어드밴티지(2020),Diesel,14.2,kgCO2/km,0.186884485
자동차,BMW,X2 x드라이브20d M 스포츠 패키지(2020),Diesel,14.2,kgCO2/km,0.186884485
자동차,BMW,X2 x드라이브20i 어드밴티지(2020),Gasoline,9.8,kgCO2/km,0.224293061
자동차,BMW,X2 x드라이브20i M 스포츠 패키지(2020),Gasoline,9.8,kgCO2/km,0.224293061
자동차,BMW,X2 x드라이브25i 어드밴티지(2020),Gasoline,10.1,kgCO2/km,0.217630891
자동차,BMW,X2 x드라이브25i M 스포츠 패키지(2020),Gasoline,10.1,kgCO2/km,0.217630891
자동차,BMW,X2 x드라이브18d 어드밴티지(2019),Diesel,13.6,kgCO2/km,0.195129388
자동차,BMW,X2 x드라이브18d M 스포츠 패키지(2019),Diesel,13.6,kgCO2/km,0.195129388
자동차,BMW,X2 x드라이브20d M 스포츠 패키지(2019),Diesel,14.2,kgCO2/km,0.186884485
자동차,BMW,X2 x드라이브20d 어드밴티지(2019),Diesel,14.2,kgCO2/km,0.186884485
자동차,BMW,X2 x드라이브25i M 스포츠 패키지(2019),Gasoline,10.1,kgCO2/km,0.217630891
자동차,BMW,X2 x드라이브25i 어드밴티지(2019),Gasoline,10.1,kgCO2/km,0.217630891
자동차,BMW,X3 x드라이브20d x라인(2022),Diesel,12.2,kgCO2/km,0.217521285
자동차,BMW,X3 x드라이브20d M 스포츠 패키지(2022),Diesel,12.2,kgCO2/km,0.217521285
자동차,BMW,X3 x드라이브20d M 스포츠 패키지 프로(2022),Diesel,12.2,kgCO2/km,0.217521285
자동차,BMW,X3 M40i(2022),Gasoline,9.2,kgCO2/km,0.23892087
자동차,BMW,X3 x드라이브20i x라인(2022),Gasoline,9.8,kgCO2/km,0.224293061
자동차,BMW,X3 x드라이브20i M 스포츠 패키지(2022),Gasoline,9.8,kgCO2/km,0.224293061
자동차,BMW,X3 x드라이브20i M 스포츠 패키지 프로(2022),Gasoline,9.8,kgCO2/km,0.224293061
자동차,BMW,X3 x드라이브30e x라인(2022),Gasoline/Hybrid,9.6,kgCO2/km,0.228965833
자동차,BMW,X3 x드라이브30e M 스포츠 패키지(2022),Gasoline/Hybrid,9.6,kgCO2/km,0.228965833
자동차,BMW,X3 x드라이브30e M 스포츠 패키지 프로(2022),Gasoline/Hybrid,9.6,kgCO2/km,0.228965833
자동차,BMW,X3 x드라이브30d M 스포츠 패키지(2021),Diesel,11.3,kgCO2/km,0.234845989
자동차,BMW,X3 x드라이브20d x라인(2021),Diesel,12.1,kgCO2/km,0.219318982
자동차,BMW,X3 x드라이브20d M 스포츠 패키지(2021),Diesel,12.1,kgCO2/km,0.219318982
자동차,BMW,X3 M40i(2021),Gasoline,8.7,kgCO2/km,0.252651954
자동차,BMW,X3 x드라이브20i 럭셔리(2021),Gasoline,9.5,kgCO2/km,0.231376
자동차,BMW,X3 x드라이브20i M 스포츠 패키지(2021),Gasoline,9.5,kgCO2/km,0.231376
자동차,BMW,X3 x드라이브30e x라인(2021),Gasoline/Hybrid,13.6,kgCO2/km,0.161622941
자동차,BMW,X3 x드라이브30e M 스포츠 패키지(2021),Gasoline/Hybrid,13.6,kgCO2/km,0.161622941
자동차,BMW,X3 x드라이브30d x라인(2020),Diesel,11.3,kgCO2/km,0.234845989
자동차,BMW,X3 x드라이브30d M 스포츠 패키지(2020),Diesel,11.3,kgCO2/km,0.234845989
자동차,BMW,X3 x드라이브20d x라인(2020),Diesel,12.1,kgCO2/km,0.219318982
자동차,BMW,X3 x드라이브20d M 스포츠 패키지(2020),Diesel,12.1,kgCO2/km,0.219318982
자동차,BMW,X3 M40i(2020),Gasoline,8.7,kgCO2/km,0.252651954
자동차,BMW,X3 x드라이브20i 럭셔리(2020),Gasoline,9.5,kgCO2/km,0.231376
자동차,BMW,X3 x드라이브30e x라인(2020),Gasoline/Hybrid,13.6,kgCO2/km,0.161622941
자동차,BMW,X3 x드라이브30e M 스포츠 패키지(2020),Gasoline/Hybrid,13.6,kgCO2/km,0.161622941
자동차,BMW,X3 x드라이브30d M 스포츠 패키지(2019),Diesel,11.3,kgCO2/km,0.234845989
자동차,BMW,X3 x드라이브30d x라인(2019),Diesel,11.3,kgCO2/km,0.234845989
자동차,BMW,X3 x드라이브20d M 스포츠 패키지(2019),Diesel,12.1,kgCO2/km,0.219318982
자동차,BMW,X3 x드라이브20d x라인(2019),Diesel,12.1,kgCO2/km,0.219318982
자동차,BMW,X3 M 컴페티션(2022),Gasoline,7.7,kgCO2/km,0.285463896
자동차,BMW,X3 M 컴페티션(2021),Gasoline,7.1,kgCO2/km,0.309587606
자동차,BMW,X3 M 3.0(2021),Gasoline,7.1,kgCO2/km,0.309587606
자동차,BMW,X3 M 40i(2021),Gasoline,7.1,kgCO2/km,0.309587606
자동차,BMW,X3 M 컴페티션(2020),Gasoline,7.1,kgCO2/km,0.309587606
자동차,BMW,X3 M 3.0(2020),Gasoline,7.1,kgCO2/km,0.309587606
자동차,BMW,X4 x드라이브20d x라인(2022),Diesel,12.3,kgCO2/km,0.21575282
자동차,BMW,X4 x드라이브20d M 스포츠 패키지(2022),Diesel,12.3,kgCO2/km,0.21575282
자동차,BMW,X4 x드라이브20d M 스포츠 패키지 프로(2022),Diesel,12.3,kgCO2/km,0.21575282
자동차,BMW,X4 M40i(2022),Gasoline,8.5,kgCO2/km,0.258596706
자동차,BMW,X4 x드라이브20i x라인(2022),Gasoline,9.9,kgCO2/km,0.222027475
자동차,BMW,X4 x드라이브20i M 스포츠 패키지(2022),Gasoline,9.9,kgCO2/km,0.222027475
자동차,BMW,X4 x드라이브20i M 스포츠 패키지 프로(2022),Gasoline,9.9,kgCO2/km,0.222027475
자동차,BMW,X4 x드라이브30d M 스포츠 X(2021),Diesel,11.4,kgCO2/km,0.232785937
자동차,BMW,X4 x드라이브20d x라인(2021),Diesel,11.5,kgCO2/km,0.230761711
자동차,BMW,X4 x드라이브20d M 스포츠 패키지(2021),Diesel,11.5,kgCO2/km,0.230761711
자동차,BMW,X4 x드라이브20d M 스포츠 X(2021),Diesel,11.5,kgCO2/km,0.230761711
자동차,BMW,X4 M40i(2021),Gasoline,8.7,kgCO2/km,0.252651954
자동차,BMW,X4 x드라이브20i x라인(2021),Gasoline,9.5,kgCO2/km,0.231376
